Date,Name,Title,Body
06.02.2018 10:04,Selenokhod,UK versucht den Brexit im eigenen Interesse zu exportieren,"Das eigentliche Problem, dass der Brexit in Irland heraufbeschwören könnte, ist ein erneutes Aufflammen der Nordirlandfrage. Gesetz des Falles, dieser Umstand tritt ein (wovon ich ohnehin nicht ganz überzeugt bin) lässt dies zwei radikale Lösungen zu:"
05.02.2018 14:03,Selenokhod,Die Gründe für die Risse in der EU sind viel tiefer,IMHO hat die Flüchtlingskrise das berühmte Fass in vielen Mitgliedsstaaten nur zum Überlaufen gebracht - voll war es bereits davor.
04.02.2018 21:25,Selenokhod,Re: Sehe ich sehr ähnlich...,Unsicherheitsfaktoren gibt es natürlich immer. Wie jedoch würden sich die von Dir genannten Ereignisse auf die bundesdeutsche Parteienlandschaft auswirken? Sie würden die bereits stattfindenden und eben beschriebenen Veränderungen nur noch beschleunigen.
02.02.2018 15:50,Selenokhod,Sehe ich sehr ähnlich...,"Deutschland ist im Vergleich zu seinen europäischen Nachbarn eigentlich hinsichtlich der innenpolitischen Entwicklungen ""verspätet"". Österreich war übrigens längst nicht das erste Land mit epochalen Umbrüchen in der politischen Landschaft. In Italien verschwand die CD über Nacht. Diese Verspätung hat IMHO etwas mit dem hohen Durchschnittsalter und der geringen Risikoaffinität im Land zu tun. Für mich bietet sich aber hier die Chance, die nächsten Entwicklungen ganz gut vorauszusehen:"
02.02.2018 12:47,Selenokhod,Beim nächsten Mal bitte mit [sarkasmus]-Tags ;),sonst nimmt das hier noch einer ernst...
02.02.2018 10:29,Selenokhod,NUR deswegen gibt es keine Neuwahlen,"Die ""große"" Koalition hat eine sagenhafte Mehrheit von 3,x%. Diese ""Mehrheit"" ist schon nahe an der üblichen, statistischen Streuung von 2% in den Umfragen. Hätten wir jetzt Neuwahlen, wäre eine Regierungskrise absolut sicher - zumal es keine Alternativen zur ewigen Kanzlerin in der Union gibt."
02.02.2018 10:10,Selenokhod,Die Partei SPD hat sich überlebt...,"...und diese Feststellung hat wenig mit dem aktuellen, politischen Geschehen zu tun. Herumjammern und sich auf 150 Jahre Geschichte berufen hilft da auch nicht weiter."
02.02.2018 09:43,Selenokhod,Re: Gabriel 57% ?!??!??!??!,Wie andere hier bereits geschrieben haben:
01.02.2018 20:48,Selenokhod,"Re: Die wollen mir ""Werte"" vermitteln...",Wasnu schrieb am 01.02.2018 11:54:
01.02.2018 09:18,Selenokhod,Sehr guter Artikel von Hr. Mühlbauer!,"Der Artikel beschreibt die Situation innerhalb der SPD recht treffend. Leider sieht es in der ""anderen"" Volkspartei kaum besser aus."
31.01.2018 16:47,Selenokhod,"Die wollen mir ""Werte"" vermitteln...",...und für diese pädagogische Leistung auch noch dick zwangsentlohnt werden. Sind das dann die Werte derartiger Premiumproduktionen:
31.01.2018 13:48,Selenokhod,Re: Das Erbe der Diktatur,Seine Ausführungen kannst man als richtig oder falsch ansehen.
31.01.2018 09:46,Selenokhod,Re: Das wäre der kurze Weg zur Pleite und Entsorgung von Telepolis,"Lange Zeit hat Rötzer aber nicht mehr. Noch mehr solche primitiven Scherze und er hat hier nur noch AfD-Klientel, die hier ihr Mütchen kühlen, aber keine ernsthaften Diskutanden mehr."
31.01.2018 09:35,Selenokhod,Re: Noch einer hat es begriffen...,GoC schrieb am 30.01.2018 17:01:
30.01.2018 14:47,Selenokhod,schon richtig...,Nur betrachten wir die Dinge mal kalt:
30.01.2018 14:39,Selenokhod,Noch einer hat es begriffen...,"Tja, Du hast die traurige Wahrheit erkannt."
30.01.2018 14:34,Selenokhod,Kann weg - falsch gepostet,nix
30.01.2018 13:12,Selenokhod,Inszenierung eines künstlichen Konfliktes,"Dieses Sondierungs-Kasperletheater soll doch einfach nur ""riesige, programmatische Unterschiede"" zwischen den sog. Volksparteien simulieren."
30.01.2018 10:46,Selenokhod,"Und ich dachte schon, das Thema Konicz hätte sich bei Telepolis erledigt...",http://www.konicz.info/?p=3491
26.01.2018 16:27,Selenokhod,Zu dumm auch...,"...da filmen diese blöden Kameras doch tatsächlich nicht nur Bürger sondern auch die eigenen Kollegen (weil die z. B. ihre Mütze nicht auf haben   ). Wie heißt es im Bundesinnenministerium so gern, wer nichts zu verbergen hat, der...naja, den Rest kennt ihr ja."
26.01.2018 09:24,Selenokhod,Im Westen wie im Osten...,dienen solche Warnungen dem gleichen Zweck:
25.01.2018 16:16,Selenokhod,SnoopSnitch?,Benötigt aber ein gerootetes Handy und läuft zudem nicht auf allen Smartphones.
25.01.2018 12:44,Selenokhod,Ergänzung - Beibehaltungsantrag innerhalb der EU (+CH) nicht mehr erforderlich,Inhaltlich stimme ich Dir zu. Nur eine kleine Verfahrensergänzung:
22.12.2017 12:27,Selenokhod,Politische Bewegungen...,...wachsen mit dem Widerstand auf diese.
22.12.2017 12:11,Selenokhod,Zum Thema Neuwahlen,"Bezüglich Neuwahlen gibt es vor allem ein demoskopisches Problem: Durch die inzwischen relativ starken, politischen Ränder und die schwachen Volksparteien lassen sich die Ergebnisse immer schlechter prognostizieren. Das liegt nicht nur an (wie hier viele meinen) manipulativen Umfragen sondern in erster Linie an der heterogenen, politischen Landschaft. Einige AfD-Wähler sagen in Umfragen z. B. nicht, dass sie AfD wählen (""shy torry Effekt""). Im Ergebnis sind Neuwahlen für alle Parteien ein sehr schlecht abwägbares Risiko."
22.12.2017 09:41,Selenokhod,Mal der Versuch einer Einordnung,"Alles dreht sich im Augenblick nur um die Frage, welche Partei von welcher politischen Situation am meisten profitiert."
21.12.2017 11:26,Selenokhod,Schwarz-Grün ist der deutlich formulierte Wunsch...,...im Zweifel eben mit SPD und/oder Linker Tolerierung.
21.12.2017 10:34,Selenokhod,Herr Lammert sieht das offensichtlich skeptisch,https://www.welt.de/politik/deutschland/article171760743/2018-Was-Norbert-Lammert-ueber-Angela-Merkels-nahe-Zukunft-denkt-und-was-nicht.html
21.12.2017 09:57,Selenokhod,Es bleibt dann noch immer die Frage nach dem Motiv...,...und vielleicht ist diese Frage sogar deutlich ergiebiger als die nach dem genauen Tathergang.
20.12.2017 13:40,Selenokhod,Die Wahrheit dahinter:,Das Baltikum kann nicht realistisch gegen einen Angriff aus dem Osten verteidigt werden.
20.12.2017 12:25,Selenokhod,Die Unfähigkeitsspirale...,"1. Behörden machen einen vermeidbaren und verschuldeten Fehler2. Der (individuelle) Fehler wird als ""systemisches Versagen"" dargestellt3. Ursache des ""systemischen Versagens"" sei mangelnde, personelle und finanzielle Ausstattung sowie fehlende rechtlichen Möglichkeiten4. Es wird Druck auf die Politik ausgeübt, die Behörden mit mehr Personal, Mitteln und rechtlichen Kompetenzen auszustatten5. Die Behörde wird für 1. mit mehr Mitteln und rechtlichen Möglichkeiten belohnt"
20.12.2017 12:05,Selenokhod,Japan ist schon einen Schritt weiter:,https://www.welt.de/newsticker/news2/article112949489/Minister-fordert-Pflegebeduerftige-in-Japan-zum-schnellen-Sterben-auf.html
15.12.2017 15:14,Selenokhod,"Re: Interstellare Raumfahrt ohne ""Warp""-Antrieb...",Sven Schumacher schrieb am 15.12.2017 14:31:
15.12.2017 09:24,Selenokhod,Re: Länge läuft :-),"Vernünftige Menschen haben schon vor 50 Jahren bei Perry Rhodan gelesen, daß man Raumschiffe am besten kugelförmig baut"
15.12.2017 09:09,Selenokhod,Re: Der Bitcoin ist keine Blase,Der Bitcoin wird bleiben und die Leitwährung für alle anderen Kryptowährungen sein.
14.12.2017 16:09,Selenokhod,Re: Bitcoins = einzige originäre Fiat Währung?,_Marcus_ schrieb am 14.12.2017 13:39:
14.12.2017 14:56,Selenokhod,Re: Hat Nintendo auf dem Konsolenmarkt mittlerweile nicht ausgedient?,WrimpelKnarf schrieb am 13.12.2017 15:01:
14.12.2017 10:37,Selenokhod,Re: Bescheidene Frage....,MonTon schrieb am 14.12.2017 10:07:
14.12.2017 10:34,Selenokhod,Re: Nicht Bitcoins sind krank sondern das Finanzsystem - beides,Captain Data schrieb am 14.12.2017 10:17:
14.12.2017 09:57,Selenokhod,Nicht Bitcoins sind krank sondern das Finanzsystem,"Die Steigerungsraten sprechen in der Tat für eine Blase - keine Frage. Nur weshalb beginnen Menschen ihr ""echtes Geld"" in Bitcoins zu transferieren? Nur aus Gier? Oder steckt da vielleicht doch mehr dahinter?"
13.12.2017 16:49,Selenokhod,Vielen Dank!,"Noch schöner wäre es natürlich, ich könnte derartige Beobachtungen zukünftig ""von außen"" machen...daran arbeite ich noch"
13.12.2017 16:14,Selenokhod,Re: Das deutsche System ist extrem teuer und deshalb ineffizient,medienskeptiker schrieb am 13.12.2017 15:01:
13.12.2017 14:59,Selenokhod,Re: Hat Nintendo auf dem Konsolenmarkt mittlerweile nicht ausgedient?,WrimpelKnarf schrieb am 13.12.2017 14:41:
13.12.2017 14:46,Selenokhod,Lösbar,"Ich sehe diese Probleme ebenso, halte die jedoch nicht für unlösbar. Problematisch ist es eher, zwischen den Beteiligten einen Kompromiss zu finden."
13.12.2017 14:02,Selenokhod,Sehe ich entspannt...,Für die meisten Versicherungskonzerne ist/war die PKV i.d.R. nur ein Produkt unter vielen anderen.
13.12.2017 10:38,Selenokhod,Die Ineffizienz des einen sind die Gewinne des andern,"Dass die Beiträge so viel niedriger sein können als in der Bundesrepublik, deutet darauf hin, dass das österreichische System (in dem eine Gebiets- oder Berufskrankenkasse zugewiesen wird) effizienter ist als das deutsche mit Hunderten von gesetzlichen und privaten Kassen."
11.12.2017 16:55,Selenokhod,Re: Du hast den Sinn der Todesstrafe nicht verstanden!,HeiseRelation schrieb am 11.12.2017 16:25:
11.12.2017 13:08,Selenokhod,Re: Desozialisierung durch Haft,Isidorus schrieb am 11.12.2017 12:29:
11.12.2017 12:54,Selenokhod,Leute die mich auf LinkedIn adden haben unlautere Absichten?,Wirklich? Ich bin geschockt!
11.12.2017 12:15,Selenokhod,Re: Strafzweck ist Generalprävention,Isidorus schrieb am 11.12.2017 12:01:
11.12.2017 11:26,Selenokhod,Re: Strafzweck ist Generalprävention,Isidorus schrieb am 11.12.2017 10:20:
11.12.2017 10:08,Selenokhod,"Jetzt musst Du mir mal bitte weiterhelfen,...","Wie ist das nochmal genau mit deinen vermeintlich libertären Ansichten vereinbar, dass eine staatliche Autorität Menschen tötet?"
11.12.2017 09:55,Selenokhod,Todesstrafe ist sinnfrei...,"Es ist eine schreckliche Ironie, dass sich Regierungen Möglichkeiten ausdenken, um zu verhindern, dass so viele an Opioiden sterben, und sich gleichzeitig umwenden und sie nutzen, um bewusst einen Menschen zu töten."
08.12.2017 12:12,Selenokhod,Auf ewig GroKo,"Wenn man sich die europapolitischen Vorstellungen von Schulz so anhört, wird klar, dass es zu deren Umsetzung eine GroKo zwingend bedarf. Mutti (die inzwischen völlig in den Hintergrund gerückt ist) wird ohnehin mitziehen. Die GroKo war damit immer alternativlos*."
08.12.2017 09:21,Selenokhod,Falsche Sätze zur Unzeit,"Man muss sich tatsächlich fragen, was Hr. Schulz treibt zu einer Zeit, in der die europäische Idee ohnehin in vielen Mitgliedsstaaten ordentlich an Attraktivität eingebüßt hat, derartige Ideen zu verbreiten. Solche Ideen werden in weiten Teilen Europas (die ohnehin meist eine sehr viel pragmatischere Sicht auf dieses Konstrukt haben) schlicht und ergreifend nicht mitgetragen - nein, sie heizen die Europaskepsis noch zusätzlich an - IMHO auch zurecht."
07.12.2017 16:07,Selenokhod,Bist Du sicher?,"Bist Du sicher, das die Diskrepanz zwischen Berichterstattung und Realität früher wirklich geringer war?"
07.12.2017 11:30,Selenokhod,Re: Der Typ ist ja komplett lächerlich,Ach Gottchen schrieb am 07.12.2017 11:17:
07.12.2017 10:59,Selenokhod,Einseitiges Bild von Medienkritik,"Zuerst einmal stört mich die pauschale Einordnung von Medienkritik als ""rechts"" indem man rechte Gruppen anführt:"
06.12.2017 12:51,Selenokhod,Danke...,"für deine Ausführungen, die ich eigentlich nur als 100% Bestätigung meines Beitrags werten kann."
06.12.2017 12:37,Selenokhod,Evolutionär betrachtet...,...scheint die dortige Lebensweise nicht besonders nachhaltig zu sein. Allerdings kann die dortige Bevölkerungsdichte ggf. eine Schrumpfung vertragen...
04.12.2017 12:55,Selenokhod,Die AfD wird nicht trotz sondern wegen ihrer neoliberalen Positionen gewählt...,...das kann man leider nicht oft genug betonen.
04.12.2017 10:31,Selenokhod,Hier fehlt mir irgendwie die Fantasie,Im Juni 1941 lehrten die Bewohner der Kreisstadt Olpe ein Gestapo-Kommando das Fürchten - Das Modell empfiehlt sich auch heute angesichts brauner Umtriebe
03.12.2017 13:56,Selenokhod,"Re: Man kann sich nicht mehr abmelden, nur noch anmelden (automatische Abmeldung",Tobias Claren schrieb am 02.12.2017 22:46:
02.12.2017 22:22,Selenokhod,"Re: Man kann sich nicht mehr abmelden, nur noch anmelden (automatische Abmeldung",Tobias Claren schrieb am 02.12.2017 16:00:
02.12.2017 14:29,Selenokhod,"Re: Man kann sich nicht mehr abmelden, nur noch anmelden (automatische Abmeldung",harimau schrieb am 02.12.2017 14:05:
02.12.2017 13:54,Selenokhod,"Re: Man kann sich nicht mehr abmelden, nur noch anmelden (automatische Abmeldung","Ok, das kann ich nachvollziehen. Ob das dann wirklich so radikal läuft, ist natürlich eine andere Frage...selbst nach 3 Jahren hätte der Titel eine Höhe von gut 800 EUR und ich vermute für solche internationalen Suchanfragen gibt es gewisse ""Mindestgrenzen"". Nimm alleine mal die ganzen Leute, die früher ihre Knöllchen aus dem Ausland nicht beglichen haben...da geht es letztlich oft um höhere Summen."
02.12.2017 13:05,Selenokhod,"Re: Man kann sich nicht mehr abmelden, nur noch anmelden (automatische Abmeldung",harimau schrieb am 01.12.2017 15:26:
02.12.2017 12:59,Selenokhod,Zu dem Thema habe ich noch etwas Schönes gefunden,https://www.expat-news.com/9076/recht-steuern-im-ausland/neue-gez-ab-2013-auch-aus-dem-ausland-muss-gezahlt-werden/
01.12.2017 17:18,Selenokhod,Das Ende der Volksparteien (Link inside),https://www.cicero.de/innenpolitik/regierungsbildung-willkommen-in-der-neuen-parteiendemokratie
01.12.2017 16:40,Selenokhod,Die Armee und der Zeitgeist...,"...die Bundeswehr leidet IMHO einfach stark unter dem Zeitgeist. Wenn man sich mit irgendeinem ""Traditionserlass"" auf irgendetwas Historisches beziehen will, dann sollte da eben auch etwas sein."
01.12.2017 09:53,Selenokhod,Re: Ab wann werden Wohnungslose belangt?,An der Lösung arbeite ich auch schon!
01.12.2017 09:25,Selenokhod,Klar! Und warum?,"Weil es die Leute hier mit sich machen lassen. Die Menschen hier sind nämlich so schön ""obeyable""."
01.12.2017 09:19,Selenokhod,Ab wann werden Wohnungslose belangt?,"Die können schließlich mit mobilen Endgeräten auch das hervorragende Programm von ARD und ZDF genießen oder auf die Mediathek zugreifen. So könnten Sie z. B. den neusten Tatort genießen, während sie Sonntagabend für einen Schlafplatz anstehen..."
30.11.2017 15:05,Selenokhod,Re: 100%tige Zustimmung,Plumpudding schrieb am 30.11.2017 14:32:
30.11.2017 14:16,Selenokhod,Re: Die deutsche Bürokratie...,medienskeptiker schrieb am 30.11.2017 13:42:
30.11.2017 13:37,Selenokhod,Die deutsche Bürokratie...,"...ist genauso gut, wie sie zu sein hat."
30.11.2017 13:34,Selenokhod,100%tige Zustimmung,Traurigerweise will diese Zusammenhänge aber kaum jemand wahr haben:
28.11.2017 10:03,Selenokhod,Es geht hier um mehr als Glyphosat,"Ich denke, es ging hier um mehr als Glyphosat. Klar spielen Lobbies eine Rolle, klar wird Herr Landwirtschaftsminister dafür eine Gegenleistung erhalten..."
28.11.2017 09:33,Selenokhod,Die SPD will eigentlich nicht...,"...in die GroKo. Irgendwelche machtgei** SPD-Pöstchenjäger wollen sicherlich noch einmal in die Regierung, um sich danach in die Wirtschaft zu verabschieden, ein großer Teil der Basis und auch (verantwortungsvolle) Teile der Führung möchten das nicht."
27.11.2017 22:19,Selenokhod,Ich bin damit bisher noch nicht warm geworden...,...und offensichtlich ging es mir nicht alleine so.
24.11.2017 10:55,Selenokhod,Re: Der Elefant im Raum,counselor_troi schrieb am 24.11.2017 10:46:
24.11.2017 10:46,Selenokhod,Kenia wird nötig falls die CSU abspringt...,"...andere Gründe hat das nicht. Muttis Berater sind nicht dumm. Einen zweiten Lindner darf es nicht geben, deshalb sorgen die Grünen dafür, dass es auch ohne CSU weitergeht. Die Grünen machen eh was Mutti will, da gebe ich Dir Recht."
24.11.2017 09:53,Selenokhod,Ich stehe der Idee skeptisch gegenüber,"Bitte nicht falsch verstehen, das ist schon eine nette Idee. Ich glaube aber kaum, dass sie geeignet ist unsere gegenwärtigen und zukünftigen Probleme zu lösen."
24.11.2017 09:19,Selenokhod,Der Elefant im Raum,"Der Elefant im Raum ist eigentlich nicht mehr zu übersehen. Da kann man noch so viele ""mediale"" Tarnnetze über ihn werfen...er steht da. Groß, dick, stinkend und leider inzwischen ziemlich schwankend."
23.11.2017 12:42,Selenokhod,SPON dazu:,http://www.spiegel.de/politik/deutschland/bjoern-hoecke-cdu-landtagspraesident-fordert-ende-der-mahnmalaktion-a-1179925.html
23.11.2017 10:54,Selenokhod,Re: Dann verstehe das Lob der Grünen an Seehofer aber nicht..,Longa Nocte schrieb am 23.11.2017 10:46:
23.11.2017 10:24,Selenokhod,"Re: ""Wie soll denn Integration gelingen ohne Familiennachzug?""","Ich hätte da jetzt einfach den Gedanken, dass Leute die hier integriert sind bessere Chancen haben vom Bildungssystem zu profitieren und auch früher oder später dann in Arbeitsverhältnisse kommen könnten, die es ermöglichen, dass sie mehr bringen als sie kosten. Man kann natürlich auch einfach pauschal gegen Flüchtlinge sein, aber wie wir die Flüchtlie wieder loswerden kann derzeit keiner sagen, von daher ist es nur vernünftig, Anstrengungen zu unternehmen um das beste aus der Situation zu machen."
23.11.2017 10:05,Selenokhod,"Was genau ist den heute ""grüne Politik""?",Joringer schrieb am 23.11.2017 09:24:
23.11.2017 09:01,Selenokhod,"wie der Herr, so’s Ge·scherr",Warum sollten Herrn Alts Fanboys und -girls auch anders als er selbst sein. Moralisch falschen Käse hobeln und sich dabei toll fühlen.
23.11.2017 08:54,Selenokhod,Er hat noch eine Fahrerlaubnis?,in dem Alter...
23.11.2017 08:52,Selenokhod,Wenn man die Aufregung (auch von Hr. Alt) verstehen will...,"...muss man wissen, dass an dem schwarz-grünen Projekt seit über 20 Jahren gearbeitet wurde. Über die ""Pizza-Connection"" in Bonn zur ""Pasta-Connection"" in Berlin und die ersten Beteiligungen auf Landesebene. Diesem feuchten Traum waren die ""Realos"" bei den Grünen nie so nah gewesen (der Rest ist eh schon ausgetreten)."
22.11.2017 21:51,Selenokhod,Zu Franz Alt:,Ein über 20 Jahre alter Kommentar:
22.11.2017 10:49,Selenokhod,Re: DuckDuckGo ist eh besser   kwT,Nutze ich inzwischen auch schon seit Monaten und bin ganz zufrieden damit.
22.11.2017 10:22,Selenokhod,Einfach bessere Politik machen...,...dann muss man auch nicht die Realität verbiegen.
22.11.2017 10:15,Selenokhod,Re: Merkel ist der Garant des Erfolges,M234 schrieb am 21.11.2017 19:23:
21.11.2017 16:50,Selenokhod,Re: Ehrlich? Who cares? Wird eh nix am Wahlergebnis ändern.,"Ganz abgesehen von den Skandalen, alternativen Tatsachen und anderen Wahrheiten mit denen man die Öffentlichkeit bis zu diesem Termin bearbeiten kann"
21.11.2017 15:59,Selenokhod,"Re: Geht es dem ""Deep State"" vor allem darum, Merkel abzuservieren?",KarierterHut schrieb am 21.11.2017 15:50:
21.11.2017 15:48,Selenokhod,"Gewagte These des Artikels, aber...","Die These des Artikels halte ich schon für relativ gewagt. So richtig kann ich mir das nicht vorstellen - die CSU betrachtet sich selbst als staatstragend. Ein hinterhältiger Merkelslayer aus BY - nein, das glaube ich nicht."
21.11.2017 14:30,Selenokhod,"Re: Geht es dem ""Deep State"" vor allem darum, Merkel abzuservieren?",KarierterHut schrieb am 21.11.2017 08:54:
21.11.2017 13:41,Selenokhod,Re: Nur noch BS im Forum,Das_geht_Euch_gar_nix_an schrieb am 21.11.2017 13:13:
21.11.2017 12:21,Selenokhod,Re: Lehren aus der Weimarer Republik ziehen,FlinxInFlux schrieb am 21.11.2017 11:54:
21.11.2017 11:04,Selenokhod,Re: Lehren aus der Weimarer Republik ziehen,Hoomey schrieb am 21.11.2017 09:43:
21.11.2017 09:28,Selenokhod,Die Menschen hier fürchten sich vor Unbeständigkeit,Genau aus diesem Grund sollte man derartige Umfragen nicht überbewerten.
21.11.2017 09:09,Selenokhod,Dazu fehlt gegenwärtig noch die mediale Demontage,"Ich hatte ursprünglich auch mal die These, dass Merkels ""Abgang"" in der Aktion von 2015 eingepreist war."
21.11.2017 09:01,Selenokhod,"Re: ""Lindner verliert am stärksten an Ansehen"", wirklich?","Schau Dir einfach mal das gestrige Interview mit Angela auf ARD an. Ihre mediale Pretorianergarde springt ihr gegenwärtig bereits wieder schützend zur Seite. Kein Körnchen vom Vorwurf der ""schlechten Verhandlungsführung"" darf an Angela kleben bleiben."
20.11.2017 16:52,Selenokhod,Sehe ich auch so...,Durch die notwendigen Verhandlungen mit der Opposition wird:
20.11.2017 16:49,Selenokhod,Abwarten...,"Das SPD-Präsidium hat heute Morgen dazu einen einstimmigen(!) Entschluss gefasst. Ich glaube nicht, dass die so schnell umkippen."
20.11.2017 12:46,Selenokhod,Re: Entweder hat die FDP Größe bewiesen ...,Captain Data schrieb am 20.11.2017 12:04:
20.11.2017 10:34,Selenokhod,Re: Was auch immer rauskommt aus dem ganzen Geschachere eines steht fest:,marmer schrieb am 20.11.2017 10:17:
20.11.2017 10:05,Selenokhod,Post-Merkel-Ära muss erst vorbereitet werden,"Zustimmung. Zudem muss in der CDU die ""Post-Merkel-Ära"" erst eingeleitet werden. Gegenwärtig gibt es dort kaum noch geeignetes Personal."
20.11.2017 10:01,Selenokhod,Neuwahlen würden vorerst keine große Veränderung bringen,"Ganz im Gegenteil: Es könnte sogar sein, dass es danach nicht mal mehr für eine GroKo reicht. Die etablierten Parteien werden dieses Risiko vermeiden wollen."
20.11.2017 09:41,Selenokhod,Re: Das noch größere Problem dabei:,Longa Nocte schrieb am 20.11.2017 09:32:
20.11.2017 09:27,Selenokhod,Das Problem:,steinbeiss schrieb am 20.11.2017 09:22:
20.11.2017 09:17,Selenokhod,Überraschend,"Ich bin ehrlich gesagt überrascht. Mit soviel Rückrat hätte ich bei der FDP gar nicht gerechnet. Sogar BDI und Handwerker sind sauer. Dabei lieferten diese Verhandlungen durchaus komödiantische Höhepunkte. Mein Favorit: Özdemir appelliert an den Patriotismus der Beteiligten! Ausgerechnet die Partei, deren Jugendorganisation noch vor Jahren Sticker mit dem Slogan ""Patriotismus, Nein Danke!"" verteilt hat. Aber ich kann ihn verstehen. Die historische Chance eine Parteifreundin als Vorsitzende der konservativen (Volks-)Partei zu haben kommt eben auch so schnell nicht wieder."
19.11.2017 22:10,Selenokhod,"Völlig richtig - das ""Problem"" ist der untere Mittelstand","Das Stiefkind der gegenwärtigen, politischen Entscheidungen ist die untere Mittelschicht. Das geht übrigens deutlich über die Zuwanderungsfrage hinaus, es betrifft nahezu alle aktuellen gesellschaftlichen Veränderungen und politischen Projekte."
17.11.2017 17:16,Selenokhod,Re: Durchschaubare Wähler- und Basismanipulation,Wasnu schrieb am 17.11.2017 14:52:
17.11.2017 15:33,Selenokhod,Re: Honeypot?,Franklin1157 schrieb am 17.11.2017 14:07:
17.11.2017 15:23,Selenokhod,Was ist eigentlich aus dem 2-l-Auto geworden?,"Offengestanden kann ich diesen Hype um E-Autos nicht ganz nachvollziehen. Das Netz an Ladestationen lässt noch zu wünschen übrig (es gibt nicht mal einen einheitlichen Standard), die Reichweite ist noch immer begrenzt und preislich sind die auch nicht sehr attraktiv. Der dafür benötigte Strom kommt eben auch nicht aus der Steckdose."
17.11.2017 14:46,Selenokhod,"Re: ""Vernichtungsnachweis""?",IchBIN schrieb am 17.11.2017 14:39:
17.11.2017 11:19,Selenokhod,Re: Die Wahrheit ist HÄUFIG in der Mitte...wenn es sie überhaupt gibt,GratefulMind schrieb am 17.11.2017 10:29:
17.11.2017 10:20,Selenokhod,Manchmal ist es schon spannend..,..welche Beiträge hier negativ bewertet werden.
17.11.2017 10:17,Selenokhod,Die Wahrheit ist HÄUFIG in der Mitte...wenn es sie überhaupt gibt -kwT-,kT
17.11.2017 09:34,Selenokhod,Durchschaubare Wähler- und Basismanipulation,Dieses Wochenende könnt ihr eine sehr durchschaubare Wählermanipulation live erleben.
17.11.2017 09:27,Selenokhod,"Re: Bei Rötzer weiß ich bis heute nicht, wo er steht","...oder eigentlich komplett anders tickt, deswegen regelmäßig ""alternative"" Themen, Fakten und Interviews beackert..."
17.11.2017 09:25,Selenokhod,Ich kann Talebs Bücher nur empfehlen...,"nicht nur, wenn man sich beruflich mit Risikomanagement auseinandersetzen muss, eigentlich eine Pflichtlektüre. Manchmal tendiert er IHMO leider ein wenig zum ""Schwafeln""."
16.11.2017 20:36,Selenokhod,Re: Warum sollte eine Kommune Sozialwohnungen bauen?,"Wenn es Mal nur das Finanzamt wäre. Tatsächlich hat diese untere Mittelschicht auch kaum Möglichkeiten, sich dem Spiel zu entziehen (z. B. durch Abwanderung) und die Aufstiegsmöglichkeiten haben massiv abgenommen. In der Konsequenz macht sich dort gegenwärtig eine massive Frustration breit...das spürt jeder, der von außen (nicht DE) kommt oder auch nur ÖPNV benutzt."
16.11.2017 15:45,Selenokhod,Das wollen sie nicht hören...,Solche Hinweise erlaube ich mir seit zwei Jahren:
16.11.2017 15:03,Selenokhod,Re: Honeypot?,Zumindest in Bezug auf TOR und einzelne Exitnodes hast Du leider recht - das ist auch kein Gerücht sondern Fakt.
16.11.2017 15:02,Selenokhod,Das Darknet...,"...ist das letzte, das vom ""freien Internet"" übrig bleiben wird. Bevor es selbst auch noch geschliffen wird."
16.11.2017 13:59,Selenokhod,Re: Warum sollte eine Kommune Sozialwohnungen bauen?,Du sprichst indirekt einen sehr wunden Punkt an: Es sind ja gerade in den Metropolen nicht unbedingt die Sozialwohnungen die fehlen d. h. Wohnungen die man i.d.R. nur mit WBS beziehen kann.
16.11.2017 13:08,Selenokhod,"Re: Wenn man das gegenwärtige, perfide Spiel durchschaut hat...",Für mich ist das Thema Rente auch noch weit weg. Nächstes Jahr möchte ich jedoch mit der Familie aus DE raus. Mal sehen ob es klappt...
16.11.2017 12:49,Selenokhod,Nein ist es nicht...,blu_frisbee schrieb am 16.11.2017 12:38:
16.11.2017 12:31,Selenokhod,"Wenn man das gegenwärtige, perfide Spiel durchschaut hat...",...ist eine Begrenzung der Abwanderung eigentlich nur die logische und unvermeidliche Konsequenz.
16.11.2017 11:28,Selenokhod,Sehr gut beschrieben!,Dazu gibt es eigentlich kaum noch etwas zu ergänzen.
16.11.2017 09:52,Selenokhod,Re: Die Grundthese des Artikels ist richtig,KarierterHut schrieb am 16.11.2017 09:43:
16.11.2017 09:34,Selenokhod,Re: Die Grundthese des Artikels ist richtig,KarierterHut schrieb am 16.11.2017 09:22:
16.11.2017 09:11,Selenokhod,Die Grundthese des Artikels ist richtig,"Ahmed aus Aleppo kann ganz bestimmt nichts dafür, dass in DE zu wenig Wohnungen gebaut wurden oder fleißig mit Immobilien spekuliert wird. Genauso wenig sind übrigens die Schwaben daran schuld, dass in Berlin-Kreuzberg Altmieter ""entmietet"" werden."
15.11.2017 14:58,Selenokhod,"Re: Es wird nur geredet, gehandelt wird nicht!","Man muss sich das klar vor Augen halten: es wird nicht die Wettbewerbsfähigkeit gefördert, denn das würde ja bedeuten den Menschen Bildung und Ausstattung zu verschaffen, die sie für sich selbst profitabel vermarkten können. Es wird die Arbeitskraft erhalten im Sinne der Ausbeutung durch den finanziell Stärkeren."
15.11.2017 14:42,Selenokhod,Re: Mangelwirtschaft,H3m4n1 schrieb am 15.11.2017 12:40:
